V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Amount
2.973331289	1.453073632	0.888005698	-0.188602545	-0.701238466	2.56243566	-0.298341153	0.0299461	1.887699169	-0.303156816	1.446569142	1.224531308	-0.549828818	2.262957984	0.483263409	1.825981815	0.875551014	1.272442062	2.553426913	1.592733014	0.575600598	0.784440856	1.879306627	3.292296436	2.216899762	0.300330781	0.177418293	1.910346728	42.76177061
0.692391311	-0.105329273	0.334175362	0.832203996	0.568164218	0.785604074	1.876930641	1.530890995	1.296075744	0.060248999	0.867097271	0.737184064	2.157773114	3.786789556	2.026320427	1.02734115	2.102498316	1.077097028	0.51330209	1.619273735	0.005376108	-0.636681055	0.885155388	2.379397454	1.379988776	0.38182644	0.687331402	1.079189345	81.26672801
0.625764249	1.212184186	2.476452933	0.998133119	1.339235899	1.592133102	-0.035149403	1.36640177	3.491615674	1.201567667	0.732355244	1.818714169	1.822321284	1.904165948	0.970288516	-0.983410004	1.143699527	-0.904410879	0.792334374	-1.272293792	0.609870022	1.273200201	0.457657541	0.730856912	0.607064576	1.032154211	2.398025726	1.005833613	30.033521
1.13348497	0.807876854	2.082977702	2.379636211	1.061747957	0.889440193	3.178101079	3.070625803	2.82858808	1.387525865	-0.025046544	3.563092318	0.567805155	1.91467213	1.081108834	1.844808974	1.577279849	2.145823239	2.301925168	1.220825692	0.255081258	1.399180151	0.875100725	2.842904445	3.696899549	0.195250354	0.689691647	1.32420943	108.0528694
3.288413469	2.067158746	1.586496938	-0.201807957	0.305989046	0.990344725	1.995885625	2.363273434	1.932635327	1.848138595	0.636659624	1.054655037	1.016410697	0.731658582	0.673976111	0.993825343	1.334373995	1.910846885	2.566213833	0.614090426	0.470296116	1.098888865	2.638222041	0.824419223	0.412097629	1.235604397	-0.242956611	1.846803551	3.154779493
-0.006396057	2.605817928	0.51196834	0.827590155	0.61011858	-0.393061145	-0.415151659	0.832355601	2.11906594	2.903214151	1.771000193	1.828224443	3.465897065	2.833503084	-0.31878799	0.580525888	2.001380469	1.329771022	-0.464779799	1.438895415	1.87395605	1.019310263	-0.220730412	0.377761321	1.839531579	1.411464022	-0.187327595	2.207845544	152.8600114
1.029526846	0.593382298	3.016255935	0.923086922	0.098483985	2.041624593	0.492447026	2.496965856	0.039158185	0.05437631	-0.115943585	2.164085678	0.635803348	0.011979112	2.090333424	0.022222501	0.123941592	1.41262187	1.689021176	0.484627794	1.05563759	1.31401185	1.466188269	0.971693166	2.129650761	2.502353177	-0.797013882	1.68763332	125.4214847
1.572016896	0.629708481	0.694739352	2.129669993	2.001359523	2.426232248	0.806488373	1.161658758	1.651922486	1.102595733	2.400874137	0.265325614	-0.670835854	0.760717907	-0.061748483	0.854244851	2.243511076	2.220675885	-0.171215534	0.049735336	1.646735858	-0.089046331	0.767239652	2.89298768	0.689865482	2.440815399	0.569605641	-0.260206812	106.9404629
0.251771796	1.014139008	2.758305328	0.784290048	1.619684084	1.023886078	0.936697619	1.318685091	2.164162065	2.09446724	1.192718826	2.539960246	1.16730076	2.371686842	0.218962232	2.378709216	1.878947065	2.53991745	2.612828642	1.266128644	0.467233593	2.636692946	0.185986651	3.000015901	0.782969401	-0.168174204	1.522369645	-0.248191577	119.3298834
0.787998463	0.950865984	0.705466458	1.507706563	0.258602734	2.14676422	0.87436096	1.54255695	0.904424247	2.077740336	0.766850683	1.614765274	1.919635232	0.736641629	1.733401125	-0.059033538	0.691537448	1.324169521	0.156896574	0.658928315	1.151144704	2.115703937	2.02138044	0.939498769	0.815952704	1.107783961	2.092891449	1.743678998	125.6997623
2.394180991	3.807892554	0.816612063	1.004560882	0.163354121	1.981706971	-0.329806037	2.051275745	1.219002844	0.922376059	1.958996417	0.925060022	1.93046848	3.378042739	-0.071786019	2.029730355	1.177765124	1.060552176	0.993546978	2.516526237	2.041248181	2.810729793	1.53377521	0.233122374	1.233519675	0.674907879	-0.085057544	-0.453333957	52.252712
0.51290321	1.43066017	2.047008081	1.725246463	1.804220648	0.673123514	2.650438589	1.086466265	0.552721591	1.450356974	0.596682562	2.028196473	1.878633688	1.835649816	1.505558974	0.954952804	2.961818165	1.313789546	1.214301311	3.414773147	2.573409964	0.6180034	0.147387808	-0.106009366	1.868877243	2.48140224	-0.809624069	-0.212225895	30.76200836
0.932962985	0.208548951	2.229344996	2.283806817	0.411029554	3.178922355	1.242477989	2.079013916	-0.374107333	2.412113324	0.592085623	1.648762695	1.582531236	2.643532746	2.20417984	2.097642247	0.91077487	1.770023811	-0.458878092	3.620130126	2.658194474	2.096057409	0.602507627	2.675430564	-0.748074967	2.617252462	2.480645334	1.770186593	112.5710457
-0.048586435	2.625032834	1.174609579	0.853210184	1.537101574	0.222406707	1.758391771	0.392617056	-1.000828635	2.528667376	2.151944896	-0.136346583	0.713899562	1.164873013	2.005412602	1.973751846	0.505516024	2.11416526	0.042223601	1.275522327	2.314231644	2.612349492	1.906029101	-0.062767468	-0.315829341	1.803668222	-0.068529106	2.674740896	121.6750054
1.03592302	2.158378386	2.845340378	2.063373164	2.090832942	1.839557872	2.473581615	-0.823071677	-0.994592304	1.620335662	0.803712097	0.655122223	0.57792643	1.772262197	0.477100758	0.749117278	1.699181206	1.427242672	3.107523764	0.219303486	2.802016872	1.200850426	1.02480126	0.623658857	1.059167263	-0.570665678	2.651205529	2.685258949	146.5160953
0.463243334	-0.098516279	-0.762297649	1.315648222	-0.158821215	1.267649686	1.539304797	1.351223517	0.855447483	0.848849496	1.520475908	-0.288705158	2.493763478	0.655561761	1.059205804	0.304158863	2.541195008	2.043591045	1.522762283	1.597252413	1.04734678	-0.439618007	1.65752441	0.833362919	2.310147656	0.5569968	1.530953992	1.894403031	67.33717684
0.266924887	-0.990334998	0.177920301	2.187342698	0.948460641	0.142674147	0.074089008	3.121043824	3.461677651	1.046238188	1.962579694	1.339666597	2.424401067	-0.339078131	0.201618138	2.662244815	-0.382397404	1.161271087	0.531925729	1.230005744	0.725103646	0.456432698	1.871434614	1.636036554	0.183229918	3.03530995	2.095212181	0.889009708	81.91843501
0.323336955	1.039540979	1.988131931	0.371596101	1.983891259	0.926484406	3.634438436	1.886523671	2.716507953	0.91898415	1.044868342	2.748052284	1.369190623	1.788722902	-0.4091176	0.436936929	2.8559717	0.683025576	2.676019787	1.679354038	1.094584627	0.162486667	1.36557057	0.39385211	1.238083716	0.256517111	-0.230238221	0.296898589	181.3720004
0.413851494	-0.097273275	1.639858041	0.619425965	0.462778724	1.699871748	0.919802822	0.876661168	2.263573652	1.22817222	0.249838329	1.703901037	1.285195928	1.658897286	0.992479174	2.236188292	-0.388748185	3.936066243	1.982972352	0.21362924	1.66759633	0.697948658	1.621992738	0.658684062	3.02618213	0.459491456	1.17898453	1.598427504	130.4714001
-0.591397877	0.984715551	1.714910088	2.147555057	1.996955614	2.176492577	0.294129516	1.651293815	2.871424773	2.039796797	0.775089192	1.67987633	0.737084107	1.926958375	1.671802458	1.134460186	1.056802815	0.605632369	0.296153389	1.44897568	1.644752085	0.661201656	0.568555015	-0.226593168	0.503855903	2.252781814	1.327013803	1.379999923	114.3580858
-0.610325711	3.312159704	-0.203479713	1.864156094	1.024903026	-0.19480834	0.594310836	1.768543285	0.796138839	1.812853977	-0.173174035	1.813286836	0.039164602	-0.07862042	1.800547442	1.910844362	1.788076713	0.287309213	-1.043876901	2.042194683	0.60540321	1.518160217	2.627590588	-0.095020951	1.152409229	0.756810328	1.412653335	-1.390693416	77.69584275
1.027539795	0.339725535	0.431531711	2.09367865	-0.620465438	0.227633124	2.24665564	1.93616078	1.179545992	0.688928822	1.650587644	0.496271383	1.0395536	1.836173314	0.734870229	-0.345985816	0.814082791	1.974102074	0.730440303	0.867082031	0.894789282	0.889091773	1.653538898	2.513143772	2.960252858	0.525189479	1.715830282	1.414102062	70.39841713
-1.055163576	-0.925521708	1.669383596	-0.492714534	1.638806333	1.257633421	0.48211302	0.324451089	1.071615994	2.795846352	1.317950411	-0.490966731	3.169364269	1.580268054	2.747558581	1.346888915	1.918165096	2.183848501	1.889815867	2.258860475	-0.030892712	0.922509485	-0.098800804	0.59681357	0.491676164	1.18380596	-0.827324317	1.956357988	46.32829895
3.155585905	1.274505169	1.692301197	1.730973126	1.187339476	1.072434583	1.836394559	0.35097761	0.130530798	1.541421619	1.110750758	-1.03735924	-0.390695973	0.603495104	1.7155779	1.614506438	0.877350211	1.163078307	1.132292768	1.426166901	1.391846492	1.926775682	-0.206053449	0.315302817	1.466524641	1.041536051	1.485281445	2.994559763	143.5089248
1.399159058	3.28037048	1.970362574	0.832740737	-0.173518627	1.404978929	2.30999597	0.153737537	0.062167393	2.256821899	2.483495302	2.554748617	-0.019166853	0.528992759	0.370439537	1.260355874	1.698545128	0.923929802	2.540772916	0.410014665	1.654034442	1.556481021	-0.075722721	1.545853626	0.955514811	-0.049538406	2.852836632	-0.244623001	147.2074773
1.885248726	1.80189043	2.331613263	0.393569006	0.864290916	1.184365667	2.592733911	1.258682507	1.699631045	1.105613381	1.816691402	-1.161864641	2.190570559	0.584860296	2.268809403	0.632044154	0.370212937	2.123159127	1.889092906	-0.425854294	-0.412675653	0.382909827	1.319527756	1.724058364	1.656911367	0.749745731	2.131373436	2.865648132	129.7257419
0.139945728	1.294351589	1.262371723	0.434425978	1.47215694	3.690304692	1.357458582	1.134412287	1.252103251	1.666098642	1.323231945	1.944694413	-0.507515633	1.639341955	1.094143504	-0.009738175	1.381846268	-0.270738274	2.848365302	2.172780089	2.292208433	1.816824659	1.755946519	1.595508359	0.336900317	-0.440385533	2.03961624	1.89412293	156.1137591
-0.204333723	0.087864193	0.589289435	0.556151536	1.344781804	2.860435993	0.99487138	-0.261438228	0.499403885	-0.045390837	1.527025122	0.91122484	2.223343291	2.791735497	0.040353564	1.998975973	0.480228479	-0.066691868	0.459061425	-0.231153995	1.92439295	1.225495158	1.26795526	2.266064497	1.149678537	1.869954894	2.893017243	2.710903249	83.34792462
1.588259594	2.561908943	1.599099777	1.249635967	0.173605208	2.623546685	1.953896007	1.593269673	1.261248131	-0.031171059	1.779379864	1.122656076	1.55708547	0.182966068	2.454586959	0.181921315	0.249663412	0.85354212	0.087426962	2.910775742	0.629150781	2.284572321	1.499708643	0.026736913	2.687960826	1.84600772	1.11296047	1.356774877	73.7298299
1.175833291	1.422318505	0.574659029	1.095152826	1.093692474	3.465514338	1.63283006	-0.172796463	0.627607869	0.825475533	0.508071696	1.465425234	1.852617944	1.023566792	1.411689545	-0.215988956	-0.03752604	1.884594634	2.229827883	1.148995236	0.420706823	2.407153891	2.317182353	0.637284673	0.627702864	1.73030017	2.912122803	0.60539427	64.74825815
1.054817767	0.82774366	1.658754942	1.277689712	3.965207383	0.434197749	-0.376834941	-0.803292375	1.444862165	1.174447816	0.696429233	0.328188397	1.139993864	0.85835751	0.805687493	2.090843121	-0.470689573	1.397142241	1.6042668	0.974478441	3.446334797	0.412950753	1.566904063	0.228020957	1.68288752	1.205626798	1.280052047	-0.090349098	78.17874745
2.19380903	0.346786647	-0.232697156	0.791117627	1.378981381	0.75706802	0.4476038	0.63287847	-0.345680636	0.879697196	0.206630138	1.75934835	1.692738795	1.649074637	1.485873009	-0.779936618	1.187044355	0.798445191	1.69112772	1.256489867	2.322182219	1.917939795	0.082474056	1.358642333	3.731020671	0.765675155	2.642426491	0.735554539	18.02183837
2.325229973	-0.046015983	1.628296365	0.239689311	-0.441522197	0.99288436	-0.973894478	1.893031554	2.587867084	0.330215251	0.908256605	1.449557443	1.53787914	-0.322808922	0.814418224	0.972113563	1.100019861	1.405315508	0.880713554	0.784072774	0.95192987	2.390035727	-0.170499696	0.548378428	0.542715134	2.551322832	1.894336543	2.514956225	73.35061207
2.89980647	1.836214904	1.929796115	1.482931923	1.867797448	0.285069637	2.592662729	2.116452496	-0.858663814	0.804148869	0.413562941	1.163604642	0.388726359	2.62558031	2.122676945	1.632147179	2.416136137	1.202212418	0.528977779	0.740360823	1.761770321	1.28690149	1.483657074	2.138123862	2.60703898	1.251450848	-0.889483714	3.563005277	132.8759786
2.26737809	-0.263894645	1.702878377	1.41057003	2.029942215	1.589043252	2.46592419	0.291763486	1.077763232	0.986770463	1.386495034	2.443069952	-0.472101482	1.67545906	0.992103866	2.688383732	1.214101525	-0.394735879	0.964583316	2.902804825	0.008607843	-1.014158638	1.063517954	-0.209150645	1.728180048	0.92042728	0.874641876	0.94573985	100.4793104
2.014508092	1.653486049	0.881998596	-0.343964655	-0.134463653	3.025301669	1.096616503	1.88470274	0.670359574	1.043884739	-0.010731989	0.498887749	1.304072946	1.312878539	1.271078179	1.99491604	2.07720892	-0.709659636	0.264107563	1.147336162	0.916088221	0.633574587	1.212951315	1.132384448	1.068318393	1.165461918	1.241597832	1.577685999	138.644901
1.03182912	-0.210576234	0.20600458	0.869427587	0.985256965	1.462702545	-0.824352773	1.064995673	1.949047452	1.182641703	1.738093957	0.82498928	2.284454404	3.586570627	2.610537961	2.380428441	1.175700961	1.731792169	1.251891602	1.737690929	1.617699188	1.002940248	1.728451053	2.248435762	0.429036082	0.838652857	-0.422551147	0.11192489	73.0262382
2.694211213	1.512640259	1.262392853	0.233186739	1.923089967	-0.108525277	0.566456132	1.463369693	1.970498174	-0.089171992	1.831519532	-0.592053968	-0.067493118	1.188825268	1.292868346	1.568481801	1.180830734	2.58905292	0.720198001	0.639357239	1.499907289	0.36297809	2.534900296	1.486623936	0.64626301	1.91491324	0.570587392	2.512305979	50.73478111
2.342961516	0.777937713	1.983516343	1.012701723	1.812505407	0.176200146	1.393511538	1.790670963	2.280520255	2.722883968	2.05584609	1.410069764	2.003801208	2.032523056	2.204467441	0.729695524	2.010385169	0.692099899	2.886592588	0.683085227	2.937606089	3.001057243	1.893622136	-2.014910643	0.953738337	1.630908631	1.012035176	1.773568459	125.4516543
2.085760317	1.301020554	3.18374876	1.368451463	0.797871529	0.650938445	0.911442369	1.46265994	2.650455888	0.126485152	0.859910275	0.857816023	2.006675239	0.263855757	2.310770359	0.238059045	-0.027071977	0.939069997	1.061610358	1.5147196	1.828084334	1.120103367	0.025804506	-0.413303967	2.287269203	1.33656598	0.065161775	1.55299649	143.4828266
1.582926671	1.850057077	2.425159158	1.818255442	0.326038357	0.229110474	0.070487228	-2.715769867	1.615489126	0.928598929	1.528772078	1.504008107	0.367516799	1.950737932	3.362218927	2.401842063	2.36651931	1.569386226	0.722841781	2.844018989	0.568950004	0.959971524	1.918430398	0.586004622	1.574559646	4.491664648	-0.780374213	1.457783179	82.20670092
1.167179292	0.376465028	1.227857903	2.49486945	2.499535267	2.11929076	0.889634727	1.193715218	2.039289852	1.054164922	2.241641637	0.446840945	0.340346362	0.684374387	0.078994432	-0.565207027	0.02687234	1.273509261	1.947389322	0.530922729	2.922818367	1.352463418	0.974521345	1.099252397	2.671263507	1.788735899	1.660356131	0.702572859	116.8670277
-2.022157481	1.362520511	1.162113996	1.848818945	0.874421988	2.12199845	0.603312014	-0.300181684	-0.539177216	2.005183828	2.253237403	-0.4044568	2.032005812	0.925735015	1.631962416	0.992991884	2.680610194	0.626211849	0.422800352	-0.183975032	0.813319959	2.084487294	1.380927327	0.20065095	1.99950637	2.170902989	0.294895719	1.651246802	134.0419544
-0.4067719	0.113933937	1.202587977	1.850122158	1.029901789	-0.344606186	0.378792624	-0.088464019	2.04431404	-0.046919791	1.129983959	2.676034523	1.983662613	1.278332605	-2.379498039	1.711846843	1.434723793	2.23728184	1.863468504	1.504641285	2.601539516	1.290054293	1.487063507	1.809362708	-0.682996625	2.286041294	1.357761662	0.078103335	107.1945723
0.377045736	0.960735672	-0.392874955	0.99639183	2.934504673	0.724312605	2.174113542	3.02384811	2.625200135	0.557390972	0.272006504	1.477902101	1.605520979	1.682918876	0.515720825	1.071202349	0.367884219	3.14551724	2.590473587	1.337942598	0.80831353	2.005735194	0.638360927	0.863841397	0.294701032	1.5915497	1.886832974	1.744305535	180.8667474
1.028729826	0.611299381	0.849713279	1.764584264	1.7542374	0.982625188	1.486250329	-0.087209888	1.864589321	0.460228226	1.435501884	-0.42949279	-0.182955573	2.012550131	0.771692586	4.025822332	1.453455124	-0.734924833	1.623472562	2.380901646	1.498124535	0.449721737	1.512826224	0.524177003	2.174967323	0.746758752	1.233997987	1.413784856	54.41735696
1.674306952	2.135122938	-0.973936476	0.16514624	-0.245592826	1.62030475	0.363005341	2.132380614	0.300892302	0.26410162	0.302398083	1.496933486	1.757016069	1.477787488	1.29417148	0.811839262	1.142173825	-0.168066005	0.953651282	-0.047554417	1.435630454	0.777066995	1.47602568	2.199280051	0.689434049	1.067396266	0.789603505	0.82614674	8.044504934
0.694868922	1.729461419	0.533943303	1.713512619	0.176221269	-1.305787849	1.628599975	0.142834201	1.357323808	1.414479461	0.879874092	1.327123531	2.531276219	1.69779615	1.66016971	0.814061395	2.110788159	2.357376054	0.54371242	0.863606233	1.509263969	0.097670511	0.370107637	1.568967875	1.349427231	2.376243322	0.271568225	1.412211084	129.9805521
1.350951627	0.924330658	0.351374116	0.671832446	1.67230153	2.417507602	2.301197263	2.54919374	0.730894015	2.447818694	0.974090003	0.697381192	2.607091126	0.884292298	1.208305498	0.621713935	1.152398684	2.547579948	0.715870114	-0.332693983	0.514803483	0.749090058	2.151512941	1.095621417	0.536941368	0.908937258	4.550776489	0.943588425	60.53747243
1.99789714	1.149941502	0.810750525	1.269169356	-0.922831281	0.930360437	1.134928899	1.421125361	2.307105084	0.743411415	0.936422397	1.552954163	1.202024317	1.219344202	0.746006707	1.573752372	1.547228864	2.395020877	0.64082585	2.297315165	1.198044438	0.428757954	-0.339992273	2.883997727	1.744016499	1.280485493	2.300766905	1.903568157	68.93006817
2.907668356	1.952371793	2.482059489	1.178566972	2.64355713	1.215143326	2.798117417	1.080226536	3.688287671	0.400532109	1.245629206	1.775893381	2.660808349	1.689268138	1.655434218	0.184137369	-1.902181071	3.053311779	1.124919368	0.943953286	2.777280682	0.864934132	1.289229112	0.8829205	-0.690570816	1.731095185	0.062526123	2.253321888	97.80277342
0.885835204	2.511180687	-0.172842241	3.115117267	0.193333937	1.465792524	0.492077056	3.872348437	-0.309749219	2.275958659	2.274722378	1.911298396	0.420629559	2.440315944	0.832199479	-0.391774987	0.605047575	1.628978716	1.532707092	0.872188787	1.033949705	0.218814872	0.346655855	0.436349311	2.500607898	2.767551169	0.173699906	-0.706431828	85.39375047
-0.699707599	1.230436584	0.575476841	1.047020743	0.498312743	2.086092366	1.165967388	3.204172425	3.038103989	1.387303991	2.025741647	1.460095946	1.105321641	1.191275302	2.542041922	-0.060957247	0.080920009	0.843675678	2.487428973	1.113237025	0.344571975	0.049295329	3.027535197	1.794077546	2.566650565	2.18527781	0.748871725	1.147543162	86.73769368
1.49363637	1.652435971	0.759509884	1.683673583	1.951197168	3.711736353	2.624632425	1.486186108	0.01889974	1.993131207	-1.054229852	2.336161573	1.535089355	1.960556809	3.191175808	1.166750098	0.967812459	1.620094473	1.906868935	3.18052671	2.175835201	-0.193522561	2.088124642	1.220364982	1.289497926	2.188640333	1.573022655	2.395249127	174.2791871
0.41969443	1.118285228	1.622485092	0.653515386	-0.053557745	0.871507278	1.805153086	0.825578126	1.778690343	1.651890909	2.449065628	1.373639534	0.757543124	0.962248279	1.99437812	-0.524039356	2.908418595	0.804301382	1.090531076	1.802014986	2.330592683	0.64804231	3.056622157	0.041746908	2.174385767	1.445869815	0.340932661	0.43831981	158.2179294
0.508487184	3.430712871	-0.10496338	0.347017545	1.599952182	1.994690941	1.171330506	0.998273566	0.558418399	0.410762818	0.594528342	1.536315715	2.210281285	1.357915159	0.906330447	2.399662724	-0.059747664	1.260420508	1.803459987	2.368058693	0.889712166	1.602493634	1.637234985	0.861365877	0.244099817	0.867960181	2.114781777	1.897313746	144.3861765
3.332656837	0.311916642	3.361885434	3.675761425	-0.354771387	1.786753847	1.094297167	1.842250732	2.076883472	0.297123173	-0.280383198	3.096545904	0.449006634	1.942250561	1.225766263	1.365288003	1.066740614	1.815209092	2.566487276	0.077664045	1.222741961	1.213719157	0.203891906	1.013946499	2.4435991	0.952360439	-0.724329368	0.80955987	53.00973992
0.261913544	1.46727265	3.752322549	2.362712962	0.319720002	1.669054957	4.116722735	-0.323225448	0.766572322	2.529499996	0.830832992	2.26332817	3.258834902	0.225788395	-0.073088089	-0.149635052	0.40153573	0.627767903	0.451155681	1.044055901	0.734590333	2.080178599	2.011978327	0.549253775	1.264419914	1.936505335	2.28981424	1.663085962	120.3999028
2.192604273	1.893492987	1.470236243	1.631526301	0.71229117	2.771774532	1.249933828	2.351022748	3.081185916	0.809683729	4.034438801	1.086627941	0.249622518	1.005241135	0.916910072	1.727642572	2.485947391	0.87645938	1.666870593	0.64499824	-0.302900668	0.800615468	1.637966298	1.346255381	1.227316382	1.19488933	1.377495832	2.70412494	73.84727462
1.118717169	2.227720093	0.618395441	0.826280347	1.402226571	1.180269073	2.400086575	3.363683823	0.817120748	0.785927908	0.336813243	0.491559068	1.670991497	0.108618703	1.499940673	1.094392012	2.063884338	2.671038168	3.155403237	0.921990641	0.405796955	2.039483476	2.313651573	0.618798461	1.459095481	2.058306835	1.587424926	-0.059039104	64.49205016
1.015858241	0.727815069	1.517411642	2.414573949	2.918742969	-0.388030908	0.974461512	-0.144101651	0.970484059	2.304320282	2.642515757	2.28608497	1.134246449	1.818504011	1.344153013	3.340293877	0.002972446	0.423870645	-0.358161329	1.182063962	2.303859453	-0.790525477	1.05124147	1.690340162	0.573820741	0.495540481	1.389980226	0.704665998	108.0964244
0.444491771	-0.400222976	1.469924411	1.347501633	-0.460944704	1.433153683	1.10457973	1.871874571	1.619476986	1.873613701	1.866458402	0.315628927	-0.44797423	2.298213135	1.657266432	0.154809575	2.132110055	0.424472373	2.358601778	0.05807853	0.661636821	0.874247435	1.715918242	0.619894938	2.866176286	3.54918408	2.150428503	1.499213262	25.73462716
-0.720750788	1.752069749	2.601633982	2.643381314	1.450004615	1.811520201	2.58582035	2.348618353	-0.12304164	1.064589409	0.538207753	0.846911138	2.752169703	1.762351478	-0.523346132	1.43937682	1.397247921	1.812218335	1.688483134	0.810548299	2.739937951	2.421342805	2.695960882	1.980482867	1.663926107	0.980972955	-1.122640388	0.361932207	36.95530396
2.357156352	-0.191463144	3.033107869	2.801861612	2.148465283	2.592156968	0.566269301	1.474775322	3.446252484	1.659194352	1.673631893	0.071718179	0.251514696	1.187819586	1.995208872	2.222655851	-0.105938911	0.421922005	-0.877296105	1.698293385	0.50115431	1.768331457	1.456950077	1.339428577	1.21226441	0.898176709	0.699277112	2.104489859	40.95266468
0.770026799	3.06810068	1.752419955	-0.213556834	1.278849193	0.53166758	3.008537746	-0.939542771	1.63339621	0.892076426	-0.068412498	1.217463167	2.3716175	2.184447993	0.314965048	1.113890978	0.450272437	-0.664060447	0.864994105	-0.578454283	-0.006956334	0.992115217	1.495640919	1.644048194	2.458125356	-0.107990904	0.349750562	1.083219506	142.4090849
0.439653372	1.545971703	-0.844493555	0.795222596	2.63841393	2.795805559	0.366125464	1.705258634	2.465083793	1.030234231	1.148086118	1.883960199	1.495842862	-0.081260182	0.790990324	1.992425514	-0.185253567	2.154128588	1.984746617	0.848607053	2.615682058	1.077629794	1.12926573	0.392166398	-0.149349698	2.950729771	1.178626113	1.180918445	124.1841523
0.970716219	1.379096325	1.912142465	0.313580936	2.307364259	0.841294905	1.283492196	-0.039592344	0.892539092	0.83795434	1.980268502	1.583490638	-0.031918546	1.498102677	1.402215354	1.432208353	0.449796878	0.611107742	0.343256408	1.935834049	0.866448377	0.483620079	0.798493466	2.423105716	0.010538264	0.872985031	0.654411421	3.455358251	107.9489054
2.484086407	3.251286146	0.179211261	2.59617063	0.083118707	1.283879722	1.412273203	2.106528876	1.159276375	0.967879827	1.710770066	1.573107632	0.928275921	3.166824649	-0.079170426	2.687367218	0.554106738	1.41603346	1.154186885	-1.900396199	1.708891691	0.986255456	-0.872537982	1.7987992	1.054525078	0.609964078	2.660335531	1.906953625	103.8611544
0.756329552	0.768036785	-0.121961927	2.866491293	1.179535778	2.790517077	0.482975843	1.382387217	1.864405716	0.395769438	0.86298752	1.124630742	2.053733066	1.2698406	0.060693126	0.025660257	1.05807051	3.341777543	1.098122776	0.872229891	1.979050784	0.6550224	1.458647402	1.217113453	0.091797419	1.656394989	2.387272532	0.213204616	26.971187
1.288591354	-0.415569378	0.316002948	1.995635536	-0.762685659	2.389460734	0.015303643	0.935423543	1.453948538	2.020406258	2.18171071	1.608749123	2.443565044	1.706157941	0.370833417	0.582977488	-0.201062976	0.466209298	1.52437481	0.359791417	1.864350396	-0.052152943	1.294921709	2.992355735	1.798172274	1.138024461	1.424269518	1.474139164	129.0566938
0.611444416	0.69802962	2.057889796	-0.073860982	-0.838747481	-0.142422101	1.448177898	0.478996322	1.074620202	0.565112825	0.623300888	1.589630974	0.852034759	-1.026031486	1.409091984	2.764077878	-0.238627509	1.367276232	0.683104879	0.028219567	2.067833238	1.035360747	1.551709081	2.087485153	2.098404084	-1.627183985	1.694476627	2.64377436	151.1181378
0.328535274	1.852909572	2.508513623	1.968550182	1.589239556	2.650234697	1.459718176	0.958365969	1.612356951	0.498905058	0.007500728	0.889762749	0.905342094	2.640042276	0.856836252	0.275314559	0.326340949	1.545861863	0.503470068	1.776103652	0.322621811	0.085650352	0.140008528	2.552953368	0.83571526	0.962936791	2.047794886	1.721939357	75.10635401
-0.075857081	1.229426488	1.074151969	0.357947115	2.938851276	1.846518604	0.038668173	1.627267231	0.389991633	2.209013248	0.756280554	1.134716147	0.745370706	-0.881581886	2.471307148	1.169065752	0.455816255	-0.525198166	1.266580224	0.353999886	2.052436465	0.755474771	2.633857879	0.298650211	0.062807179	2.476289076	1.688190484	-0.057920647	136.2538245
3.234520408	0.701465724	0.690908612	2.046509208	2.323717394	1.069593795	1.276407205	1.771658151	1.112704753	-0.133613641	1.615030783	2.454848745	0.799797034	1.022371024	0.757761326	1.290816953	1.008325781	1.772052643	1.558112397	-0.416447389	-0.897953738	1.901787073	1.589395898	2.861965998	1.10439664	0.734855914	2.122150365	1.325053226	169.5919008
1.38076137	1.812546618	2.270741436	1.252167701	1.408750994	1.51736806	0.137927516	1.075919675	2.053637996	1.860922993	0.180608611	1.796120845	1.504651843	2.361628202	0.534160477	2.393212338	0.250319654	0.480136586	0.777157762	-0.572485229	0.561591146	1.253958665	1.799223658	2.267171997	2.170453602	1.267382414	0.04655918	2.816353991	68.19367809
1.842884414	2.532260829	0.84034655	1.977116913	1.603329686	0.99323683	1.645352453	0.998444414	3.046385676	-0.232366175	0.445840968	1.7647301	1.221324937	-0.598672092	1.711614624	0.471777707	0.956920987	2.170660028	0.071593113	1.429329227	1.409810979	0.590045576	0.71054903	3.048405178	1.404302969	1.086020166	2.146391076	1.331281648	69.72897435
0.671921606	1.809606932	-1.789738494	2.127979021	1.415910209	1.524617242	1.149678652	2.320892441	1.963192634	0.534213174	1.310158841	0.463108069	1.871492494	2.519921601	1.153708035	-0.198726027	1.410552166	1.616751748	2.628917034	0.997644086	0.303079921	0.217501526	1.121259311	-0.315231492	-0.98133211	1.384396978	0.96490122	1.635477951	68.33781125
1.293695722	-0.300915494	2.544272175	1.667108703	2.717603088	0.259143047	1.470354489	0.375862403	2.130714843	2.032133644	-1.114144376	1.251712992	0.497626386	1.997369084	0.332880393	3.116687739	-0.336078976	1.047300831	0.181984739	0.481496534	3.014683913	0.622678836	2.061776521	2.263175368	1.959155652	-0.122726326	0.950644144	1.437599608	137.2438861
